"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.349801821E2,8.996863387E0,-2.018213260E-1,-8.364147291E0
1.349901611E2,9.788652985E0,5.076865456E-1,-7.943610279E0
1.350001401E2,1.058875089E1,1.505101960E0,-6.532594112E0
1.350101177E2,1.097509397E1,2.965105223E0,-3.878106725E0
1.350200967E2,9.714725468E0,3.996088626E0,-4.736127734E-2
1.350300757E2,6.825830807E0,4.726500878E0,5.029887171E0
1.350400547E2,2.832011485E0,4.723903545E0,1.035171062E1
1.350500337E2,-1.161544419E0,3.768969029E0,1.490360896E1
1.350600117E2,-2.976583892E0,3.366882321E0,1.796195534E1
1.350699907E2,-2.727067121E0,3.457645726E0,1.807838159E1
1.350799697E2,-2.475999083E0,4.392301514E0,1.631129455E1
1.350899487E2,-3.885449950E0,6.175887644E0,1.530722939E1
1.350999267E2,-4.440501282E0,8.053043844E0,1.512911268E1
1.351099057E2,-4.231467415E0,7.456578146E0,1.411943068E1
1.351198847E2,-3.664377836E0,5.197612213E0,1.169501369E1
1.351298637E2,-4.146816689E0,4.140371304E0,8.792642364E0
1.351398427E2,-6.629388335E0,2.369744942E0,7.024462477E0
1.351498207E2,-8.293067953E0,3.775260633E-1,7.094344890E0
1.351597997E2,-8.068357701E0,-1.541881531E0,7.380453830E0
1.351697787E2,-7.187014487E0,-3.923150166E0,5.878877741E0
1.351797577E2,-5.753771299E0,-5.940488098E0,2.799732224E0
1.351897367E2,-3.631655648E0,-7.313938828E0,-4.936622912E-1
1.351997147E2,-1.385234478E0,-8.331479482E0,-3.497823114E0
1.352096937E2,4.264973715E-1,-9.250481104E0,-5.932885548E0
1.352196727E2,1.714962769E0,-9.804653306E0,-7.607692418E0
1.352296517E2,2.213375777E0,-1.033642015E1,-8.810200968E0
1.352396297E2,1.813521536E0,-1.082161626E1,-9.507822912E0
1.352496087E2,9.916804656E-1,-1.118404422E1,-9.764901595E0
1.352595877E2,7.573942289E-2,-1.140325166E1,-9.896039439E0
1.352695667E2,-8.810970461E-1,-1.152124146E1,-1.021497816E1
1.352795457E2,-1.519359665E0,-1.138410086E1,-1.058819424E1
1.352895237E2,-1.771074113E0,-1.078486534E1,-1.085177736E1
1.352995027E2,-2.106297179E0,-9.872974513E0,-1.119585443E1
1.353094817E2,-2.829462099E0,-8.970929232E0,-1.146042106E1
1.353194607E2,-3.552049608E0,-8.139858039E0,-1.085195746E1
1.353294397E2,-4.202624270E0,-7.149166045E0,-8.948078898E0
1.353394177E2,-5.172781427E0,-6.444368398E0,-6.245314559E0
1.353493967E2,-6.285004874E0,-6.447027127E0,-2.887045187E0
1.353593757E2,-6.940947865E0,-6.634933834E0,1.374857571E0
1.353693547E2,-6.839758290E0,-6.247226599E0,6.108809556E0
1.353793327E2,-5.195481488E0,-4.791300892E0,1.056392011E1
1.353893117E2,-2.385622471E0,-1.847501460E0,1.346317662E1
1.353992907E2,-1.576962925E0,-1.700744534E-1,1.092339991E1
1.354092697E2,7.868305743E-2,1.789977137E0,6.476967210E0
1.354192487E2,4.317063928E0,6.146618237E0,4.139154498E0
1.354292267E2,6.846549246E0,8.500960443E0,2.699078254E0
1.354392057E2,7.859664727E0,8.356766936E0,1.141104600E0
1.354491847E2,7.390922685E0,8.486818367E0,2.086839107E0
1.354591637E2,4.444918268E0,8.501473829E0,5.845758526E0
1.354691427E2,8.419464290E-2,6.782926862E0,1.099241459E1
1.354791207E2,-4.011659469E0,4.890980716E0,1.621612761E1
1.354890997E2,-6.812240124E0,3.773416421E0,1.884794417E1
1.354990787E2,-6.794400269E0,3.838909622E0,1.699514864E1
1.355090577E2,-3.937666171E0,4.462747306E0,1.135835908E1
1.355190367E2,-7.602676968E-1,4.690642828E0,4.834738687E0
1.355290147E2,1.571038526E0,4.688676994E0,-7.748507988E-1
1.355389937E2,2.734732236E0,4.436446822E0,-4.970905722E0
1.355489727E2,3.208333899E0,3.983935481E0,-7.728678326E0
1.355589517E2,3.307675754E0,3.254305294E0,-9.283380463E0
1.355689297E2,3.257262815E0,2.338742419E0,-1.020411988E1
1.355789087E2,3.344344813E0,1.448862271E0,-1.074259347E1
1.355888877E2,3.448061847E0,6.216391307E-1,-1.064181554E1
1.355988667E2,3.437258824E0,-3.892432988E-2,-9.667978148E0
1.356088457E2,3.411767595E0,-6.755644923E-1,-8.255897788E0
1.356188237E2,3.212212358E0,-1.265473707E0,-6.766471628E0
1.356288027E2,2.895512540E0,-1.870475755E0,-5.968653551E0
1.356387817E2,2.673169533E0,-2.538338880E0,-6.103966307E0
1.356487607E2,2.914327710E0,-2.742416062E0,-6.520049495E0
1.356587387E2,3.875592714E0,-2.288605469E0,-7.211021985E0
1.356687177E2,5.415146177E0,-1.726084612E0,-7.997740293E0
1.356786967E2,7.044268166E0,-9.583182997E-1,-8.198076426E0
1.356886757E2,8.324062874E0,7.368017972E-2,-7.209193561E0
1.356986547E2,8.706402365E0,1.376205938E0,-4.920401566E0
1.357086327E2,7.795179294E0,2.527825586E0,-1.551351682E0
1.357186117E2,5.560061231E0,3.797661316E0,3.100648652E0
1.357285907E2,2.351899970E0,4.072139559E0,8.152358217E0
1.357385697E2,-5.150407349E-1,2.736291103E0,1.246607432E1
1.357485477E2,-3.924105893E-1,2.207719765E0,1.550133590E1
1.357585267E2,1.616193503E0,2.517928004E0,1.498397426E1
1.357685057E2,1.892909329E0,3.558566914E0,1.327326958E1
1.357784847E2,-9.717138322E-1,5.118148552E0,1.382506664E1
1.357884637E2,-2.249592846E0,6.491409833E0,1.449501137E1
1.357984417E2,-1.025699128E0,5.708506249E0,1.290409392E1
1.358084207E2,9.488655446E-1,4.968846917E0,1.014113718E1
1.358183997E2,4.206310062E-1,4.098232175E0,9.277178321E0
1.358283787E2,-2.249281482E0,1.989028053E0,1.125370210E1
1.358383567E2,-4.348401788E0,-7.490224779E-2,1.347551190E1
1.358483357E2,-5.739354989E0,-2.045815626E0,1.323365469E1
1.358583147E2,-6.284706666E0,-3.699408798E0,9.921589433E0
1.358682937E2,-5.469061013E0,-4.937028124E0,4.587837667E0
1.358782727E2,-3.237279371E0,-5.530386611E0,-5.391226387E-1
1.358882507E2,-1.157748553E0,-6.267905862E0,-4.516064849E0
1.358982297E2,1.680051237E-2,-7.225410814E0,-6.785147635E0
1.359082087E2,3.749399860E-1,-8.181643412E0,-7.651597990E0
1.359181877E2,2.992736533E-2,-9.132063877E0,-7.834450949E0
1.359281657E2,-9.814690344E-1,-1.015234044E1,-8.116838136E0
1.359381447E2,-1.964989418E0,-1.089206117E1,-8.817471396E0
1.359481237E2,-2.209172506E0,-1.125314428E1,-1.024507611E1
1.359581027E2,-1.924154511E0,-1.124660592E1,-1.201019264E1
1.359680807E2,-1.396806702E0,-1.097237619E1,-1.359731408E1
1.359780597E2,-7.938741302E-1,-1.057799085E1,-1.497774931E1
1.359880387E2,-2.564197022E-1,-9.769484643E0,-1.611550638E1
1.359980177E2,-6.468869694E-1,-9.019631860E0,-1.677959337E1
1.360079981E2,-1.607434520E0,-8.105260064E0,-1.601788361E1
1.360179761E2,-3.206870926E0,-7.316134458E0,-1.350116481E1
1.360279551E2,-4.704233512E0,-6.553972117E0,-8.994554322E0
1.360379341E2,-5.579814879E0,-5.971613411E0,-2.585372128E0
1.360479131E2,-6.424282628E0,-5.819902723E0,4.939405017E0
1.360578911E2,-7.593551511E0,-5.187215863E0,1.275003850E1
1.360678701E2,-8.418388402E0,-3.442196798E0,1.902741861E1
1.360778491E2,-8.371769722E0,-1.001844388E0,2.005760796E1
1.360878281E2,-7.414118589E0,1.150458975E0,1.384087868E1
1.360978071E2,-4.175294968E0,4.558283501E0,5.703829061E0
1.361077851E2,6.494897112E-2,8.051301958E0,-3.387058139E-2
1.361177641E2,3.007475610E0,1.016648486E1,-8.687904114E-1
1.361277431E2,2.850733978E0,7.934227252E0,1.940081010E0
1.361377221E2,1.570540490E0,5.381572634E0,6.749663807E0
1.361477001E2,6.145887043E-1,5.083262309E0,1.164077842E1
1.361576791E2,-1.083926432E0,4.166459241E0,1.529858487E1
1.361676581E2,-2.559270743E0,3.136003842E0,1.761869455E1
1.361776371E2,-2.648242561E0,2.970983137E0,1.777841943E1
1.361876161E2,-1.466412542E0,3.793399573E0,1.512224220E1
1.361975941E2,-9.451614797E-2,4.516007839E0,9.779825444E0
1.362075731E2,6.725796349E-1,5.043370850E0,4.064967949E0
1.362175521E2,8.499693936E-1,5.203521409E0,-8.677285570E-1
1.362275311E2,8.646339181E-1,4.913138739E0,-5.060553478E0
1.362375091E2,1.591669257E0,4.497509295E0,-8.381955571E0
1.362474881E2,3.191600338E0,3.951600963E0,-1.096937423E1
1.362574671E2,5.206935598E0,3.193272641E0,-1.261500875E1
1.362674461E2,6.991104112E0,2.533117316E0,-1.298938609E1
1.362774241E2,7.678572366E0,1.871555151E0,-1.194597384E1
1.362874031E2,7.201700939E0,1.350612676E0,-9.423321875E0
1.362973821E2,6.146348096E0,8.124174052E-1,-6.238537052E0
1.363073611E2,4.772902043E0,2.973350090E-1,-3.336269224E0
1.363173401E2,3.525179313E0,-3.451430136E-1,-1.784041044E0
1.363273181E2,3.064912809E0,-1.019960817E0,-1.694491521E0
1.363372971E2,3.816748675E0,-1.398648137E0,-3.005434932E0
1.363472761E2,5.318786402E0,-1.214676606E0,-4.297425177E0
1.363572551E2,7.144436232E0,-6.895598030E-1,-4.607580791E0
1.363672331E2,8.809917963E0,-2.617020768E-1,-4.292721677E0
1.363772121E2,9.818656218E0,7.336676896E-2,-3.390044897E0
1.363871911E2,1.004442189E1,1.063836569E-1,-2.255683306E0
1.363971701E2,9.294000760E0,2.634539026E-1,-4.022925299E-1
1.364071481E2,7.802372539E0,7.993915629E-1,2.220466695E0
1.364171271E2,5.782162455E0,1.426503688E0,5.358365035E0
1.364271061E2,3.176105216E0,1.527679229E0,8.143252348E0
1.364370851E2,6.552449794E-1,1.100402716E0,1.002706736E1
1.364470631E2,-3.002896070E-2,1.813280046E0,8.796403878E0
1.364570421E2,9.515659350E-1,3.919971619E0,4.722829996E0
1.364670211E2,2.023546506E0,7.190144502E0,3.223434334E0
1.364770001E2,4.488897224E-1,9.918318501E0,7.063894930E0
1.364869791E2,-3.511123191E0,8.866673377E0,1.165179341E1
1.364969571E2,-5.001347496E0,5.503711613E0,1.527219989E1
1.365069361E2,-3.892855157E0,3.845471660E0,1.703493660E1
1.365169151E2,-4.744082579E0,1.275989925E0,1.631576416E1
1.365268941E2,-5.459758093E0,-1.280892230E0,1.508729690E1
1.365368721E2,-6.119778348E0,-4.039253064E0,1.317984160E1
1.365468511E2,-6.116413275E0,-6.081332905E0,1.013806622E1
1.365568301E2,-4.809797974E0,-7.334587685E0,5.911746694E0
1.365668091E2,-3.117439517E0,-8.615515584E0,9.741782874E-1
1.365767871E2,-1.318789935E0,-9.211535139E0,-3.376926084E0
1.365867661E2,-2.099925175E-2,-9.515694433E0,-6.914109145E0
1.365967451E2,5.767584615E-1,-9.654088088E0,-9.571374545E0
1.366067241E2,1.530918733E-1,-9.959627910E0,-1.159258450E1
1.366167021E2,-1.148050873E0,-1.027357661E1,-1.296485585E1
1.366266811E2,-2.908053063E0,-1.040089622E1,-1.376134135E1
1.366366601E2,-4.425840850E0,-1.052536006E1,-1.381020185E1
1.366466391E2,-4.646121544E0,-1.041565694E1,-1.304774013E1
1.366566181E2,-4.068215493E0,-1.012456617E1,-1.210559348E1
1.366665961E2,-3.372561137E0,-9.524187514E0,-1.113519074E1
1.366765751E2,-2.883302384E0,-8.434905617E0,-1.024927441E1
1.366865541E2,-2.487232169E0,-6.935500599E0,-9.645248852E0
1.366965331E2,-2.404968569E0,-5.318624434E0,-8.387294664E0
1.367065111E2,-3.515303366E0,-4.215166547E0,-5.922852895E0
1.367164901E2,-5.287765753E0,-3.476425229E0,-2.381099650E0
1.367264691E2,-7.311842601E0,-3.147804108E0,1.413159757E0
1.367364481E2,-9.032037898E0,-3.087766067E0,4.709280244E0
1.367464261E2,-9.404674519E0,-2.632335210E0,6.772631085E0
1.367564051E2,-7.909145036E0,-1.728692470E0,7.402025962E0
1.367663841E2,-5.964984423E0,-5.673290223E-1,7.963416553E0
1.367763631E2,-5.293759149E0,2.355585909E-1,9.152479430E0
1.367863411E2,-6.130825492E0,8.676671612E-1,8.839785540E0
1.367963201E2,-5.864795891E0,2.941021419E0,7.992964872E0
1.368062991E2,-3.890842837E0,4.883516160E0,8.103344516E0
1.368162781E2,-2.736564168E0,4.283849697E0,9.248197181E0
1.368262571E2,-1.789916034E0,3.183783780E0,1.007044668E1
1.368362351E2,8.633750126E-2,3.910241268E0,1.027042847E1
1.368462141E2,1.239594223E0,3.990555698E0,1.146312013E1
1.368561931E2,1.735116075E0,2.858404355E0,1.415467302E1
1.368661721E2,1.996784092E0,1.728704457E0,1.693350379E1
1.368761501E2,1.922273754E0,1.780870976E0,1.745035555E1
1.368861291E2,1.998204381E0,2.921265139E0,1.418506568E1
1.368961081E2,2.088902004E0,3.941066912E0,8.421269326E0
1.369060871E2,1.316153718E0,4.293918602E0,2.830051206E0
1.369160651E2,8.248190573E-1,4.068822434E0,-1.706071932E0
1.369260441E2,1.309213365E0,3.729725441E0,-5.252015292E0
1.369360231E2,2.785291355E0,3.311837803E0,-8.197344355E0
1.369460021E2,4.510225528E0,2.898202844E0,-1.078995358E1
1.369559801E2,5.682314816E0,2.410295382E0,-1.266013873E1
1.369659591E2,6.313753295E0,1.538935704E0,-1.354602465E1
1.369759381E2,6.654500957E0,4.457309103E-1,-1.286266874E1
1.369859171E2,6.742617327E0,-5.178925681E-1,-1.081810442E1
1.369958951E2,6.311987436E0,-1.392351270E0,-8.885724775E0
1.370058733E2,5.876765141E0,-2.099561478E0,-7.716214401E0
1.370158522E2,5.930537891E0,-2.560329673E0,-6.892284413E0
1.370258313E2,6.617141926E0,-2.458321488E0,-6.447953326E0
1.370358093E2,7.745206650E0,-1.975637344E0,-6.586253425E0
1.370457882E2,9.313529291E0,-1.271337880E0,-7.050775532E0
1.370557672E2,1.079831978E1,-5.398985642E-1,-7.095370492E0
1.370657463E2,1.191893281E1,3.178897262E-1,-6.000913224E0
1.370757243E2,1.196015217E1,1.146057191E0,-4.004591355E0
1.370857032E2,1.102138170E1,2.069596837E0,-1.324842242E0
1.370956823E2,9.324183503E0,3.366271872E0,2.144351150E0
1.371056613E2,7.021611375E0,4.569606634E0,5.939971204E0
1.371156392E2,4.771103147E0,5.662862298E0,9.795895346E0
1.371256183E2,2.576127681E0,5.943721608E0,1.360115687E1
1.371355973E2,8.792914259E-1,5.737882660E0,1.753998284E1
1.371455763E2,-5.368913412E-3,5.703173003E0,1.985971713E1
1.371555542E2,-1.197393698E0,5.742690241E0,2.019146944E1
1.371655333E2,-2.928555740E0,6.425476629E0,2.150400563E1
1.371755123E2,-4.468816131E0,6.954647307E0,2.368363712E1
1.371854912E2,-4.136677033E0,6.143889926E0,2.329227596E1
1.371954703E2,-1.878249921E0,3.973374240E0,1.962026663E1
1.372054483E2,-2.030693703E0,2.682197927E0,1.474020384E1
1.372154273E2,-5.750713205E0,1.002202823E0,1.199042906E1
1.372254062E2,-9.026767802E0,-9.200313163E-1,1.095316224E1
1.372353853E2,-1.069592100E1,-3.210452930E0,8.526219245E0
1.372453633E2,-1.093292853E1,-5.405230469E0,3.949453865E0
1.372553422E2,-8.918139984E0,-7.030359979E0,-1.425168183E0
1.372653213E2,-5.110339011E0,-8.192253184E0,-5.799842096E0
1.372753003E2,-1.277699943E0,-9.329236082E0,-8.403625937E0
1.372852782E2,1.399859972E0,-1.050140986E1,-9.504032747E0
1.372952572E2,2.702618158E0,-1.161800352E1,-9.941386936E0
1.373052363E2,2.769689230E0,-1.250599443E1,-1.020915550E1
1.373152153E2,1.907816513E0,-1.311188526E1,-1.046886075E1
1.373251932E2,7.126333545E-1,-1.341649245E1,-1.102581857E1
1.373351723E2,-4.150222108E-1,-1.341177024E1,-1.196472703E1
1.373451513E2,-1.305109790E0,-1.318238046E1,-1.314164408E1
1.373551302E2,-1.846247379E0,-1.273332248E1,-1.443729351E1
1.373651083E2,-2.059925250E0,-1.220324198E1,-1.543485423E1
1.373750873E2,-2.177857012E0,-1.152585023E1,-1.590339279E1
1.373850663E2,-2.470123800E0,-1.094067609E1,-1.564783789E1
1.373950452E2,-2.617299680E0,-1.015209018E1,-1.451883410E1
1.374050233E2,-2.499009046E0,-9.467978815E0,-1.277084290E1
1.374150023E2,-2.705752850E0,-8.938591790E0,-1.017685197E1
1.374249812E2,-3.220716840E0,-8.451998198E0,-6.422747149E0
1.374349603E2,-4.017293846E0,-7.607821641E0,-1.821245123E0
1.374449383E2,-5.410723343E0,-6.640205684E0,2.802010299E0
1.374549173E2,-6.933859870E0,-5.365030861E0,7.416803631E0
1.374648962E2,-8.453554727E0,-3.726781953E0,1.147327791E1
1.374748753E2,-1.054568732E1,-2.514672859E0,1.284767765E1
1.374848533E2,-1.073504589E1,-1.962541920E-1,1.185010173E1
1.374948322E2,-8.441769079E0,3.632834154E0,1.071546005E1
1.375048113E2,-5.509361193E0,7.388101988E0,1.096370126E1
1.375147903E2,-3.843158501E0,8.455059800E0,1.236863398E1
1.375247682E2,-4.240184152E0,6.716463901E0,1.394361660E1
1.375347472E2,-4.960304720E0,6.323606438E0,1.742565340E1
1.375447263E2,-5.345624537E0,5.442098333E0,2.159301896E1
1.375547053E2,-5.262971220E0,3.838440091E0,2.436445885E1
1.375646832E2,-3.832812146E0,3.192818313E0,2.406567782E1
1.375746623E2,-9.539913601E-1,4.202240108E0,1.999161628E1
1.375846413E2,2.115003098E0,5.694307455E0,1.361475399E1
1.375946202E2,3.837748657E0,6.760420929E0,6.536688332E0
1.376045982E2,3.986064160E0,7.397659262E0,2.663652313E-1
1.376145773E2,3.245183637E0,7.847603091E0,-4.130025240E0
1.376245563E2,2.888044184E0,7.792738667E0,-7.237870646E0
1.376345352E2,3.506161536E0,7.361902953E0,-9.689780661E0
1.376445133E2,4.485523380E0,6.162327951E0,-1.148601783E1
1.376544923E2,5.293641620E0,4.306012690E0,-1.236097296E1
1.376644712E2,6.286978894E0,2.790411470E0,-1.176103811E1
1.376744503E2,7.140924979E0,1.248562390E0,-1.036639064E1
1.376844283E2,8.001876613E0,-7.452802598E-2,-9.212630323E0
1.376944073E2,8.604524572E0,-1.383045719E0,-8.741291531E0
1.377043862E2,8.522363591E0,-2.608159605E0,-8.169558386E0
1.377143653E2,7.858020490E0,-3.353253923E0,-7.216726529E0
1.377243433E2,6.270372217E0,-3.828189629E0,-6.355836291E0
1.377343222E2,4.798499691E0,-4.179614307E0,-6.382627648E0
1.377443013E2,4.692342614E0,-3.807975805E0,-7.436918052E0
1.377542803E2,5.329437105E0,-2.620163939E0,-8.640156920E0
1.377642582E2,5.968878669E0,-1.540312139E0,-9.316174572E0
1.377742372E2,6.043430668E0,-7.039594486E-1,-8.549965957E0
1.377842163E2,4.985658832E0,-6.361767706E-1,-5.717369458E0
1.377941953E2,3.717426993E0,-1.287418015E0,-1.350047250E0
1.378041732E2,2.958295264E0,-1.315004302E0,4.527808982E0
1.378141523E2,2.781778933E0,-1.106017505E0,1.040886481E1
1.378241313E2,2.032813319E0,-1.238847826E0,1.425969837E1
1.378341102E2,1.042856905E0,-1.436433429E0,1.627461146E1
1.378440882E2,-6.225559741E-1,-7.101572049E-1,1.650915614E1
1.378540673E2,-1.590214908E0,1.306652724E0,1.417088384E1
1.378640463E2,-2.377596875E0,4.126474811E0,1.279078775E1
1.378740242E2,-3.969480579E0,6.598442531E0,1.342265541E1
1.378840033E2,-4.831994004E0,6.169227666E0,1.298565907E1
1.378939823E2,-3.863728421E0,4.289329122E0,1.112974464E1
1.379039612E2,-2.026407402E0,4.477806517E0,8.874800422E0
1.379139393E2,-2.346616572E0,4.146936557E0,7.906642427E0
1.379239183E2,-3.282327782E0,3.237077057E0,8.449925945E0
1.379338973E2,-3.330531351E0,1.629787402E0,8.660114052E0
1.379438762E2,-2.776030535E0,-2.165680039E-1,7.162229310E0
1.379538543E2,-2.094234080E0,-1.842288083E0,3.690456710E0
1.379638333E2,-1.013895207E0,-2.947001367E0,-5.839608425E-1
1.379738122E2,2.372974066E-1,-3.613185756E0,-4.290454127E0
1.379837913E2,9.503355347E-1,-4.499130144E0,-6.897485511E0
1.379937693E2,6.427543035E-1,-5.845631642E0,-8.398838822E0
1.380037483E2,-3.459098759E-1,-7.365396080E0,-8.600331534E0
1.380137266E2,-1.071064604E0,-8.685468748E0,-8.379515528E0
1.380237056E2,-1.417699389E0,-9.846113573E0,-8.035695155E0
1.380336836E2,-1.749321008E0,-1.106997791E1,-8.225936655E0
1.380436626E2,-1.657273555E0,-1.192167399E1,-8.904180926E0
1.380536416E2,-1.323880521E0,-1.229265175E1,-9.839135506E0
1.380636206E2,-1.279748515E0,-1.238974009E1,-1.110591373E1
1.380735986E2,-1.159579316E0,-1.238291054E1,-1.272147836E1
1.380835776E2,-1.020946511E0,-1.209867739E1,-1.441050274E1
1.380935566E2,-1.039061039E0,-1.178008717E1,-1.580446491E1
1.381035356E2,-1.291754603E0,-1.152893171E1,-1.621921143E1
1.381135136E2,-1.945568184E0,-1.115379307E1,-1.513573874E1
1.381234926E2,-3.013526309E0,-1.078763107E1,-1.262903973E1
1.381334716E2,-3.865422652E0,-1.022161124E1,-9.086402385E0
1.381434506E2,-4.664527117E0,-9.111814384E0,-4.913576696E0
1.381534286E2,-5.507693567E0,-7.246399979E0,-1.981814343E-1
1.381634076E2,-7.128972101E0,-4.848641027E0,5.156399283E0
1.381733866E2,-1.045555600E1,-1.860872873E0,9.104947414E0
1.381833656E2,-1.347544291E1,1.735972254E0,1.131846236E1
1.381933436E2,-1.395036663E1,6.507036517E0,1.431996679E1
1.382033226E2,-1.422414730E1,9.914702582E0,1.899826556E1
1.382133016E2,-1.561618223E1,8.881142312E0,2.369205711E1
1.382232796E2,-1.504677920E1,6.808114328E0,2.746706164E1
1.382332586E2,-1.251404020E1,6.178721790E0,3.049151289E1
1.382432376E2,-9.551978161E0,4.808098188E0,3.166986249E1
1.382532166E2,-5.983074539E0,3.848187107E0,2.896255955E1
1.382631946E2,-2.490163963E0,3.634571947E0,2.190079768E1
1.382731736E2,9.182189718E-1,4.480312342E0,1.327217498E1
1.382831526E2,3.319320777E0,5.292196773E0,4.721649444E0
1.382931316E2,4.237972735E0,5.780894194E0,-2.558880149E0
1.383031096E2,3.700190570E0,5.926178792E0,-7.911699100E0
1.383130886E2,2.619209673E0,5.408231844E0,-1.103421049E1
1.383230676E2,2.341299115E0,4.450316125E0,-1.239350804E1
1.383330466E2,2.146110870E0,3.286050997E0,-1.247629759E1
1.383430246E2,2.162956698E0,2.063205538E0,-1.156796772E1
1.383530036E2,2.605132209E0,7.617027497E-1,-1.029530487E1
1.383629826E2,3.967869379E0,-3.888468575E-1,-9.076528777E0
1.383729616E2,6.152587659E0,-1.254988188E0,-7.863004657E0
1.383829396E2,8.561441703E0,-1.390268784E0,-6.425739169E0
1.383929186E2,1.053741935E1,-1.215552811E0,-4.805019629E0
1.384028976E2,1.168934072E1,-9.232692119E-1,-3.377914263E0
1.384128756E2,1.218567109E1,-1.382732016E0,-3.009963015E0
1.384228546E2,1.244178265E1,-2.531326607E0,-3.926464368E0
1.384328336E2,1.200803034E1,-3.358072321E0,-5.022714391E0
1.384428126E2,1.156571304E1,-3.679017510E0,-5.682310138E0
1.384527906E2,1.248043859E1,-3.053202590E0,-6.179925731E0
1.384627696E2,1.358958640E1,-1.731939137E0,-6.971478517E0
1.384727486E2,1.332234877E1,-2.094998896E-2,-7.703797839E0
1.384827276E2,1.173033555E1,1.461850398E0,-7.215595093E0
1.384927056E2,9.799810057E0,2.611892467E0,-4.636459020E0
1.385026846E2,7.986510715E0,3.539597085E0,-5.770815933E-1
1.385126636E2,5.533917745E0,4.261890770E0,4.655244954E0
1.385226426E2,2.508843478E0,4.382164780E0,1.034453374E1
1.385326206E2,-1.271838109E-1,4.472231197E0,1.616213793E1
1.385425996E2,1.160990980E-1,5.024719986E0,1.921935814E1
1.385525786E2,2.476452534E0,6.096062041E0,1.776452995E1
1.385625576E2,2.651577812E0,7.859433178E0,1.651462212E1
1.385725356E2,-1.071912889E0,8.621376248E0,1.843471910E1
1.385825146E2,-3.345459293E0,8.846086500E0,2.183047673E1
1.385924936E2,-3.105955001E0,6.660968562E0,2.330467908E1
1.386024716E2,-5.846647303E0,4.588425313E0,2.088783774E1
1.386124506E2,-1.198701428E1,1.929599292E0,1.522956901E1
1.386224296E2,-1.361332961E1,1.743435055E-1,1.126122045E1
1.386324086E2,-1.256941099E1,-2.802875687E0,7.737146848E0
